Start Date,1y-1.00% Bid Price,1y-1.00% Ask Price,1y-1.00% Last Price,3y-1.00% Bid Price,3y-1.00% Ask Price,3y-1.00% Last Price,5y-1.00% Bid Price,5y-1.00% Ask Price,5y-1.00% Last Price,7y-1.00% Bid Price,7y-1.00% Ask Price,7y-1.00% Last Price,10y-1.00% Bid Price,10y-1.00% Ask Price,10y-1.00% Last Price,15y-1.00% Bid Price,15y-1.00% Ask Price,15y-1.00% Last Price,20y-1.00% Bid Price,20y-1.00% Ask Price,20y-1.00% Last Price,30y-1.00% Bid Price,30y-1.00% Ask Price,30y-1.00% Last Price,1y-1.50% Bid Price,1y-1.50% Ask Price,1y-1.50% Last Price,3y-1.50% Bid Price,3y-1.50% Ask Price,3y-1.50% Last Price,5y-1.50% Bid Price,5y-1.50% Ask Price,5y-1.50% Last Price,7y-1.50% Bid Price,7y-1.50% Ask Price,7y-1.50% Last Price,10y-1.50% Bid Price,10y-1.50% Ask Price,10y-1.50% Last Price,15y-1.50% Bid Price,15y-1.50% Ask Price,15y-1.50% Last Price,20y-1.50% Bid Price,20y-1.50% Ask Price,20y-1.50% Last Price,30y-1.50% Bid Price,30y-1.50% Ask Price,30y-1.50% Last Price,1y-2.00% Bid Price,1y-2.00% Ask Price,1y-2.00% Last Price,3y-2.00% Bid Price,3y-2.00% Ask Price,3y-2.00% Last Price,5y-2.00% Bid Price,5y-2.00% Ask Price,5y-2.00% Last Price,7y-2.00% Bid Price,7y-2.00% Ask Price,7y-2.00% Last Price,10y-2.00% Bid Price,10y-2.00% Ask Price,10y-2.00% Last Price,15y-2.00% Bid Price,15y-2.00% Ask Price,15y-2.00% Last Price,20y-2.00% Bid Price,20y-2.00% Ask Price,20y-2.00% Last Price,30y-2.00% Bid Price,30y-2.00% Ask Price,30y-2.00% Last Price,1y-2.50% Bid Price,1y-2.50% Ask Price,1y-2.50% Last Price,3y-2.50% Bid Price,3y-2.50% Ask Price,3y-2.50% Last Price,5y-2.50% Bid Price,5y-2.50% Ask Price,5y-2.50% Last Price,7y-2.50% Bid Price,7y-2.50% Ask Price,7y-2.50% Last Price,10y-2.50% Bid Price,10y-2.50% Ask Price,10y-2.50% Last Price,15y-2.50% Bid Price,15y-2.50% Ask Price,15y-2.50% Last Price,20y-2.50% Bid Price,20y-2.50% Ask Price,20y-2.50% Last Price,30y-2.50% Bid Price,30y-2.50% Ask Price,30y-2.50% Last Price,1y-3.00% Bid Price,1y-3.00% Ask Price,1y-3.00% Last Price,3y-3.00% Bid Price,3y-3.00% Ask Price,3y-3.00% Last Price,5y-3.00% Bid Price,5y-3.00% Ask Price,5y-3.00% Last Price,7y-3.00% Bid Price,7y-3.00% Ask Price,7y-3.00% Last Price,10y-3.00% Bid Price,10y-3.00% Ask Price,10y-3.00% Last Price,15y-3.00% Bid Price,15y-3.00% Ask Price,15y-3.00% Last Price,20y-3.00% Bid Price,20y-3.00% Ask Price,20y-3.00% Last Price,30y-3.00% Bid Price,30y-3.00% Ask Price,30y-3.00% Last Price,1y-3.50% Bid Price,1y-3.50% Ask Price,1y-3.50% Last Price,3y-3.50% Bid Price,3y-3.50% Ask Price,3y-3.50% Last Price,5y-3.50% Bid Price,5y-3.50% Ask Price,5y-3.50% Last Price,7y-3.50% Bid Price,7y-3.50% Ask Price,7y-3.50% Last Price,10y-3.50% Bid Price,10y-3.50% Ask Price,10y-3.50% Last Price,15y-3.50% Bid Price,15y-3.50% Ask Price,15y-3.50% Last Price,20y-3.50% Bid Price,20y-3.50% Ask Price,20y-3.50% Last Price,30y-3.50% Bid Price,30y-3.50% Ask Price,30y-3.50% Last Price,1y-4.00% Bid Price,1y-4.00% Ask Price,1y-4.00% Last Price,3y-4.00% Bid Price,3y-4.00% Ask Price,3y-4.00% Last Price,5y-4.00% Bid Price,5y-4.00% Ask Price,5y-4.00% Last Price,7y-4.00% Bid Price,7y-4.00% Ask Price,7y-4.00% Last Price,10y-4.00% Bid Price,10y-4.00% Ask Price,10y-4.00% Last Price,15y-4.00% Bid Price,15y-4.00% Ask Price,15y-4.00% Last Price,20y-4.00% Bid Price,20y-4.00% Ask Price,20y-4.00% Last Price,30y-4.00% Bid Price,30y-4.00% Ask Price,30y-4.00% Last Price,1y-4.50% Bid Price,1y-4.50% Ask Price,1y-4.50% Last Price,3y-4.50% Bid Price,3y-4.50% Ask Price,3y-4.50% Last Price,5y-4.50% Bid Price,5y-4.50% Ask Price,5y-4.50% Last Price,7y-4.50% Bid Price,7y-4.50% Ask Price,7y-4.50% Last Price,10y-4.50% Bid Price,10y-4.50% Ask Price,10y-4.50% Last Price,15y-4.50% Bid Price,15y-4.50% Ask Price,15y-4.50% Last Price,20y-4.50% Bid Price,20y-4.50% Ask Price,20y-4.50% Last Price,30y-4.50% Bid Price,30y-4.50% Ask Price,30y-4.50% Last Price,1y-5.00% Bid Price,1y-5.00% Ask Price,1y-5.00% Last Price,3y-5.00% Bid Price,3y-5.00% Ask Price,3y-5.00% Last Price,5y-5.00% Bid Price,5y-5.00% Ask Price,5y-5.00% Last Price,7y-5.00% Bid Price,7y-5.00% Ask Price,7y-5.00% Last Price,10y-5.00% Bid Price,10y-5.00% Ask Price,10y-5.00% Last Price,15y-5.00% Bid Price,15y-5.00% Ask Price,15y-5.00% Last Price,20y-5.00% Bid Price,20y-5.00% Ask Price,20y-5.00% Last Price,30y-5.00% Bid Price,30y-5.00% Ask Price,30y-5.00% Last Price,1y-6.00% Bid Price,1y-6.00% Ask Price,1y-6.00% Last Price,3y-6.00% Bid Price,3y-6.00% Ask Price,3y-6.00% Last Price,5y-6.00% Bid Price,5y-6.00% Ask Price,5y-6.00% Last Price,7y-6.00% Bid Price,7y-6.00% Ask Price,7y-6.00% Last Price,10y-6.00% Bid Price,10y-6.00% Ask Price,10y-6.00% Last Price,15y-6.00% Bid Price,15y-6.00% Ask Price,15y-6.00% Last Price,20y-6.00% Bid Price,20y-6.00% Ask Price,20y-6.00% Last Price,30y-6.00% Bid Price,30y-6.00% Ask Price,30y-6.00% Last Price
2019-04-22 00:00:00,117.7,117.7,117.7,325.1,325.1,325.1,565.5,565.5,565.5,849.9,849.9,849.9,1377.1,1377.1,1377.1,2383.7,2383.7,2383.7,3443.601,3443.601,3443.601,6052.601,6052.601,6052.601,68.9,68.9,68.9,188.8,188.8,188.8,320,320,320,501.7,501.7,501.7,868.4,868.4,868.4,1593.9,1593.9,1593.9,2303.1,2303.1,2303.1,4059.601,4059.601,4059.601,23.4,23.4,23.4,81.7,81.7,81.7,116,116,116,208.4,208.4,208.4,423.3,423.3,423.3,903.6,903.6,903.6,1273.6,1273.6,1273.6,2141.4,2141.4,2141.4,0.5,0.5,0.5,28.5,28.5,28.5,33.1,33.1,33.1,66.2,66.2,66.2,149.6,149.6,149.6,443.8,443.8,443.8,591.9,591.9,591.9,912.6,912.6,912.6,0.1,0.1,0.1,11.5,11.5,11.5,14,14,14,26.2,26.2,26.2,49.1,49.1,49.1,213.9,213.9,213.9,271.4,271.4,271.4,411.8,411.8,411.8,0.01,0.01,0.01,5.6,5.6,5.6,7.6,7.6,7.6,12.6,12.6,12.6,18.6,18.6,18.6,110,110,110,135.5,135.5,135.5,214.6,214.6,214.6,0.01,0.01,0.01,3.2,3.2,3.2,4.7,4.7,4.7,6.8,6.8,6.8,8.2,8.2,8.2,61.1,61.1,61.1,74.1,74.1,74.1,125.1,125.1,125.1,0.01,0.01,0.01,2.1,2.1,2.1,3.2,3.2,3.2,3.9,3.9,3.9,4.1,4.1,4.1,36.3,36.3,36.3,43.7,43.7,43.7,79,79,79,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.4,2.4,2.4,2.2,2.2,2.2,22.8,22.8,22.8,27.3,27.3,27.3,52.9,52.9,52.9,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.1,10.1,10.1,12.1,12.1,12.1,26.8,26.8,26.8
2019-04-23 00:00:00,116.8,116.8,116.8,325.8,325.8,325.8,566.8,566.8,566.8,853.4,853.4,853.4,1384.4,1384.4,1384.4,2393.4,2393.4,2393.4,3461.9,3461.9,3461.9,6086.601,6086.601,6086.601,68.1,68.1,68.1,189.4,189.4,189.4,321.2,321.2,321.2,505,505,505,875,875,875,1602.6,1602.6,1602.6,2319.8,2319.8,2319.8,4091.801,4091.801,4091.801,22.9,22.9,22.9,82.1,82.1,82.1,116.7,116.7,116.7,210.7,210.7,210.7,428.3,428.3,428.3,910.1,910.1,910.1,1286.3,1286.3,1286.3,2166.1,2166.1,2166.1,0.5,0.5,0.5,28.7,28.7,28.7,33.3,33.3,33.3,66.9,66.9,66.9,151.9,151.9,151.9,447.4,447.4,447.4,598.6,598.6,598.6,924.1,924.1,924.1,0.1,0.1,0.1,11.5,11.5,11.5,14,14,14,26.5,26.5,26.5,49.8,49.8,49.8,215.5,215.5,215.5,274.3,274.3,274.3,416.3,416.3,416.3,0.01,0.01,0.01,5.7,5.7,5.7,7.6,7.6,7.6,12.7,12.7,12.7,18.9,18.9,18.9,110.8,110.8,110.8,136.8,136.8,136.8,216.6,216.6,216.6,0.01,0.01,0.01,3.2,3.2,3.2,4.8,4.8,4.8,6.8,6.8,6.8,8.3,8.3,8.3,61.5,61.5,61.5,74.7,74.7,74.7,126.1,126.1,126.1,0.01,0.01,0.01,2.1,2.1,2.1,3.2,3.2,3.2,3.9,3.9,3.9,4.1,4.1,4.1,36.5,36.5,36.5,44,44,44,79.5,79.5,79.5,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.3,22.9,22.9,22.9,27.5,27.5,27.5,53.2,53.2,53.2,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.2,10.2,10.2,12.2,12.2,12.2,27,27,27
2019-04-24 00:00:00,116.2,116.2,116.2,326,326,326,566.8,566.8,566.8,851.9,851.9,851.9,1384.2,1384.2,1384.2,2397.9,2397.9,2397.9,3470.5,3470.5,3470.5,6109.201,6109.201,6109.201,67.5,67.5,67.5,189.4,189.4,189.4,321,321,321,503.5,503.5,503.5,874.5,874.5,874.5,1606.2,1606.2,1606.2,2327.4,2327.4,2327.4,4112.601,4112.601,4112.601,22.2,22.2,22.2,82,82,82,116.4,116.4,116.4,209.6,209.6,209.6,427.6,427.6,427.6,912.5,912.5,912.5,1291.8,1291.8,1291.8,2181.7,2181.7,2181.7,0.5,0.5,0.5,28.6,28.6,28.6,33.2,33.2,33.2,66.5,66.5,66.5,151.5,151.5,151.5,448.5,448.5,448.5,601.5,601.5,601.5,931.3,931.3,931.3,0.1,0.1,0.1,11.5,11.5,11.5,14,14,14,26.4,26.4,26.4,49.7,49.7,49.7,216.1,216.1,216.1,275.5,275.5,275.5,419.1,419.1,419.1,0.01,0.01,0.01,5.7,5.7,5.7,7.6,7.6,7.6,12.6,12.6,12.6,18.8,18.8,18.8,111,111,111,137.3,137.3,137.3,217.8,217.8,217.8,0.01,0.01,0.01,3.2,3.2,3.2,4.8,4.8,4.8,6.8,6.8,6.8,8.3,8.3,8.3,61.6,61.6,61.6,75,75,75,126.7,126.7,126.7,0.01,0.01,0.01,2.1,2.1,2.1,3.2,3.2,3.2,3.9,3.9,3.9,4.1,4.1,4.1,36.6,36.6,36.6,44.1,44.1,44.1,79.9,79.9,79.9,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.3,22.9,22.9,22.9,27.6,27.6,27.6,53.4,53.4,53.4,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.2,10.2,10.2,12.2,12.2,12.2,27.1,27.1,27.1
2019-04-25 00:00:00,115.9,115.9,115.9,329,329,329,568.7,568.7,568.7,856.6,856.6,856.6,1393.9,1393.9,1393.9,2419.2,2419.2,2419.2,3503.8,3503.8,3503.8,6165.201,6165.201,6165.201,67.1,67.1,67.1,191.9,191.9,191.9,322.8,322.8,322.8,507.8,507.8,507.8,883.5,883.5,883.5,1625.7,1625.7,1625.7,2357.7,2357.7,2357.7,4165.3,4165.3,4165.3,21.9,21.9,21.9,83.5,83.5,83.5,117.6,117.6,117.6,212.5,212.5,212.5,434.5,434.5,434.5,927.3,927.3,927.3,1314.7,1314.7,1314.7,2222.2,2222.2,2222.2,0.5,0.5,0.5,29.1,29.1,29.1,33.5,33.5,33.5,67.5,67.5,67.5,154.6,154.6,154.6,456.8,456.8,456.8,613.6,613.6,613.6,950.4,950.4,950.4,0.1,0.1,0.1,11.7,11.7,11.7,14.1,14.1,14.1,26.6,26.6,26.6,50.6,50.6,50.6,219.9,219.9,219.9,280.7,280.7,280.7,426.5,426.5,426.5,0.01,0.01,0.01,5.7,5.7,5.7,7.7,7.7,7.7,12.7,12.7,12.7,19.1,19.1,19.1,112.8,112.8,112.8,139.7,139.7,139.7,221.1,221.1,221.1,0.01,0.01,0.01,3.3,3.3,3.3,4.8,4.8,4.8,6.9,6.9,6.9,8.4,8.4,8.4,62.5,62.5,62.5,76.1,76.1,76.1,128.4,128.4,128.4,0.01,0.01,0.01,2.1,2.1,2.1,3.2,3.2,3.2,4,4,4,4.2,4.2,4.2,37.1,37.1,37.1,44.7,44.7,44.7,80.8,80.8,80.8,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.3,23.2,23.2,23.2,27.9,27.9,27.9,54,54,54,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.3,10.3,10.3,12.4,12.4,12.4,27.3,27.3,27.3
2019-04-26 00:00:00,115.9,115.9,106.9,329,329,318.5,568.7,568.7,559.6,856.6,856.6,848.3,1393.9,1393.9,1388.8,2419.2,2419.2,2408.1,3503.8,3503.8,3492.101,6165.201,6165.201,6144.601,67.1,67.1,58.8,191.9,191.9,182.9,322.8,322.8,314.6,507.8,507.8,500.5,883.5,883.5,879.1,1625.7,1625.7,1616,2357.7,2357.7,2347.4,4165.3,4165.3,4145.9,21.9,21.9,15.3,83.5,83.5,78,117.6,117.6,112.6,212.5,212.5,207.7,434.5,434.5,431.4,927.3,927.3,920.2,1314.7,1314.7,1307.2,2222.2,2222.2,2207.2,0.5,0.5,0.3,29.1,29.1,27.2,33.5,33.5,32.3,67.5,67.5,66,154.6,154.6,153.3,456.8,456.8,453.1,613.6,613.6,609.8,950.4,950.4,943.4,0.1,0.1,0.1,11.7,11.7,11.1,14.1,14.1,13.8,26.6,26.6,26.2,50.6,50.6,50.3,219.9,219.9,218.2,280.7,280.7,279.1,426.5,426.5,423.9,0.01,0.01,0.01,5.7,5.7,5.5,7.7,7.7,7.5,12.7,12.7,12.6,19.1,19.1,19,112.8,112.8,112,139.7,139.7,139,221.1,221.1,220,0.01,0.01,0.01,3.3,3.3,3.2,4.8,4.8,4.7,6.9,6.9,6.8,8.4,8.4,8.4,62.5,62.5,62.2,76.1,76.1,75.8,128.4,128.4,127.8,0.01,0.01,0.01,2.1,2.1,2,3.2,3.2,3.2,4,4,3.9,4.2,4.2,4.2,37.1,37.1,36.9,44.7,44.7,44.6,80.8,80.8,80.5,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.4,2.4,2.4,2.3,2.3,2.3,23.2,23.2,23.1,27.9,27.9,27.8,54,54,53.8,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.3,10.3,10.3,12.4,12.4,12.3,27.3,27.3,27.3
2019-04-29 00:00:00,107.4,107.4,107.4,317.8,317.8,317.8,560.9,560.9,560.9,846.2,846.2,846.2,1380,1380,1380,2390.9,2390.9,2390.9,3462.2,3462.2,3462.2,6115.801,6115.801,6115.801,58.9,58.9,58.9,182.4,182.4,182.4,315.8,315.8,315.8,498.2,498.2,498.2,871,871,871,1600.4,1600.4,1600.4,2320,2320,2320,4118.9,4118.9,4118.9,15.2,15.2,15.2,77.7,77.7,77.7,113.3,113.3,113.3,206,206,206,425.3,425.3,425.3,908.5,908.5,908.5,1286.4,1286.4,1286.4,2186.6,2186.6,2186.6,0.2,0.2,0.2,27.1,27.1,27.1,32.5,32.5,32.5,65.4,65.4,65.4,150.5,150.5,150.5,446.5,446.5,446.5,598.7,598.7,598.7,933.7,933.7,933.7,0.1,0.1,0.1,11,11,11,13.8,13.8,13.8,26,26,26,49.4,49.4,49.4,215.1,215.1,215.1,274.3,274.3,274.3,420,420,420,0.01,0.01,0.01,5.5,5.5,5.5,7.5,7.5,7.5,12.5,12.5,12.5,18.7,18.7,18.7,110.6,110.6,110.6,136.8,136.8,136.8,218.2,218.2,218.2,0.01,0.01,0.01,3.1,3.1,3.1,4.7,4.7,4.7,6.8,6.8,6.8,8.3,8.3,8.3,61.4,61.4,61.4,74.7,74.7,74.7,126.9,126.9,126.9,0.01,0.01,0.01,2,2,2,3.2,3.2,3.2,3.9,3.9,3.9,4.1,4.1,4.1,36.5,36.5,36.5,44,44,44,80,80,80,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,22.9,22.9,22.9,27.5,27.5,27.5,53.5,53.5,53.5,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.2,10.2,10.2,12.2,12.2,12.2,27.1,27.1,27.1
2019-04-30 00:00:00,107.6,107.6,107.6,317.4,317.4,317.4,560.2,560.2,560.2,844.9,844.9,844.9,1367,1367,1367,2366.8,2366.8,2366.8,3436.3,3436.3,3436.3,6073.101,6073.101,6073.101,59.2,59.2,59.2,182.1,182.1,182.1,315.2,315.2,315.2,497.2,497.2,497.2,859.1,859.1,859.1,1578.6,1578.6,1578.6,2296.4,2296.4,2296.4,4079,4079,4079,15.5,15.5,15.5,77.5,77.5,77.5,112.9,112.9,112.9,205.4,205.4,205.4,416.4,416.4,416.4,892.1,892.1,892.1,1268.6,1268.6,1268.6,2156.2,2156.2,2156.2,0.3,0.3,0.3,27,27,27,32.4,32.4,32.4,65.3,65.3,65.3,146.5,146.5,146.5,437.4,437.4,437.4,589.3,589.3,589.3,919.5,919.5,919.5,0.1,0.1,0.1,11,11,11,13.8,13.8,13.8,26,26,26,48.2,48.2,48.2,211,211,211,270.3,270.3,270.3,414.5,414.5,414.5,0.01,0.01,0.01,5.4,5.4,5.4,7.5,7.5,7.5,12.5,12.5,12.5,18.3,18.3,18.3,108.6,108.6,108.6,135,135,135,215.8,215.8,215.8,0.01,0.01,0.01,3.1,3.1,3.1,4.7,4.7,4.7,6.7,6.7,6.7,8.1,8.1,8.1,60.4,60.4,60.4,73.9,73.9,73.9,125.7,125.7,125.7,0.01,0.01,0.01,2,2,2,3.2,3.2,3.2,3.9,3.9,3.9,4.1,4.1,4.1,35.9,35.9,35.9,43.5,43.5,43.5,79.3,79.3,79.3,0.02,0.02,0.02,1.4,1.4,1.4,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,22.6,22.6,22.6,27.2,27.2,27.2,53.1,53.1,53.1,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,10.1,10.1,10.1,12.1,12.1,12.1,26.9,26.9,26.9
2019-05-01 00:00:00,105.5,105.5,105.5,309.9,309.9,309.9,542,542,542,815.8,815.8,815.8,1326.2,1326.2,1326.2,2301.1,2301.1,2301.1,3329.9,3329.9,3329.9,5846.001,5846.001,5846.001,57.2,57.2,57.2,175.1,175.1,175.1,298.1,298.1,298.1,470.5,470.5,470.5,821.5,821.5,821.5,1519.2,1519.2,1519.2,2198.5,2198.5,2198.5,3866,3866,3866,13.9,13.9,13.9,73,73,73,102.5,102.5,102.5,187.9,187.9,187.9,388.7,388.7,388.7,847.9,847.9,847.9,1195.2,1195.2,1195.2,1996.4,1996.4,1996.4,0.2,0.2,0.2,25.4,25.4,25.4,30,30,30,60,60,60,134.5,134.5,134.5,413.3,413.3,413.3,551,551,551,846.3,846.3,846.3,0.1,0.1,0.1,10.5,10.5,10.5,13.1,13.1,13.1,24.4,24.4,24.4,44.5,44.5,44.5,199.9,199.9,199.9,253.9,253.9,253.9,386,386,386,0.01,0.01,0.01,5.3,5.3,5.3,7.3,7.3,7.3,11.9,11.9,11.9,17.1,17.1,17.1,103.5,103.5,103.5,127.7,127.7,127.7,203.1,203.1,203.1,0.01,0.01,0.01,3.1,3.1,3.1,4.6,4.6,4.6,6.5,6.5,6.5,7.7,7.7,7.7,57.9,57.9,57.9,70.3,70.3,70.3,119.2,119.2,119.2,0.01,0.01,0.01,2,2,2,3.1,3.1,3.1,3.8,3.8,3.8,3.9,3.9,3.9,34.6,34.6,34.6,41.6,41.6,41.6,75.6,75.6,75.6,0.02,0.02,0.02,1.4,1.4,1.4,2.2,2.2,2.2,2.3,2.3,2.3,2.1,2.1,2.1,21.8,21.8,21.8,26.1,26.1,26.1,50.8,50.8,50.8,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,9.8,9.8,9.8,11.7,11.7,11.7,25.9,25.9,25.9
2019-05-02 00:00:00,98.1,98.1,98.1,298.2,298.2,298.2,525.1,525.1,525.1,794.4,794.4,794.4,1298.1,1298.1,1298.1,2259.1,2259.1,2259.1,3267,3267,3267,5729.701,5729.701,5729.701,50.4,50.4,50.4,165.4,165.4,165.4,283,283,283,451.4,451.4,451.4,796.4,796.4,796.4,1482.1,1482.1,1482.1,2142,2142,2142,3757.8,3757.8,3757.8,9.2,9.2,9.2,67.4,67.4,67.4,94.2,94.2,94.2,176.2,176.2,176.2,370.9,370.9,370.9,821.2,821.2,821.2,1154.2,1154.2,1154.2,1917.4,1917.4,1917.4,0.2,0.2,0.2,23.6,23.6,23.6,28.2,28.2,28.2,56.6,56.6,56.6,127.1,127.1,127.1,399.1,399.1,399.1,530.3,530.3,530.3,811.2,811.2,811.2,0.1,0.1,0.1,9.9,9.9,9.9,12.6,12.6,12.6,23.4,23.4,23.4,42.3,42.3,42.3,193.4,193.4,193.4,245,245,245,372.2,372.2,372.2,0.01,0.01,0.01,5,5,5,7,7,7,11.5,11.5,11.5,16.4,16.4,16.4,100.5,100.5,100.5,123.8,123.8,123.8,196.9,196.9,196.9,0.01,0.01,0.01,2.9,2.9,2.9,4.4,4.4,4.4,6.3,6.3,6.3,7.4,7.4,7.4,56.4,56.4,56.4,68.4,68.4,68.4,116,116,116,0.01,0.01,0.01,1.9,1.9,1.9,3,3,3,3.7,3.7,3.7,3.7,3.7,3.7,33.8,33.8,33.8,40.6,40.6,40.6,73.8,73.8,73.8,0.02,0.02,0.02,1.3,1.3,1.3,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,21.3,21.3,21.3,25.5,25.5,25.5,49.7,49.7,49.7,0.01,0.01,0.01,0.7,0.7,0.7,1.3,1.3,1.3,0.8,0.8,0.8,0.7,0.7,0.7,9.6,9.6,9.6,11.5,11.5,11.5,25.4,25.4,25.4
2019-05-03 00:00:00,99.8,99.8,99.8,302.6,302.6,302.6,533.6,533.6,533.6,806.4,806.4,806.4,1315.3,1315.3,1315.3,2285.3,2285.3,2285.3,3298.7,3298.7,3298.7,5804.101,5804.101,5804.101,51.7,51.7,51.7,169.3,169.3,169.3,290.7,290.7,290.7,462,462,462,811.9,811.9,811.9,1505.5,1505.5,1505.5,2170.9,2170.9,2170.9,3827.2,3827.2,3827.2,9.9,9.9,9.9,69.7,69.7,69.7,98.4,98.4,98.4,182.6,182.6,182.6,382,382,382,838.2,838.2,838.2,1175.4,1175.4,1175.4,1968.1,1968.1,1968.1,0.2,0.2,0.2,24.4,24.4,24.4,29.1,29.1,29.1,58.4,58.4,58.4,131.7,131.7,131.7,408.2,408.2,408.2,541.1,541.1,541.1,833.7,833.7,833.7,0.1,0.1,0.1,10.1,10.1,10.1,12.9,12.9,12.9,23.9,23.9,23.9,43.7,43.7,43.7,197.6,197.6,197.6,249.7,249.7,249.7,381.1,381.1,381.1,0.01,0.01,0.01,5.1,5.1,5.1,7.2,7.2,7.2,11.7,11.7,11.7,16.9,16.9,16.9,102.5,102.5,102.5,125.9,125.9,125.9,200.9,200.9,200.9,0.01,0.01,0.01,3,3,3,4.5,4.5,4.5,6.4,6.4,6.4,7.6,7.6,7.6,57.4,57.4,57.4,69.4,69.4,69.4,118.1,118.1,118.1,0.01,0.01,0.01,1.9,1.9,1.9,3.1,3.1,3.1,3.7,3.7,3.7,3.8,3.8,3.8,34.3,34.3,34.3,41.2,41.2,41.2,75,75,75,0.02,0.02,0.02,1.3,1.3,1.3,2.2,2.2,2.2,2.3,2.3,2.3,2.1,2.1,2.1,21.6,21.6,21.6,25.8,25.8,25.8,50.4,50.4,50.4,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.8,0.8,0.8,0.8,0.8,0.8,9.7,9.7,9.7,11.6,11.6,11.6,25.8,25.8,25.8
2019-05-06 00:00:00,101,101,101,304,304,304,536.8,536.8,536.8,811.1,811.1,811.1,1316.7,1316.7,1316.7,2278.1,2278.1,2278.1,3287.9,3287.9,3287.9,5776.701,5776.701,5776.701,52.8,52.8,52.8,170.4,170.4,170.4,293.6,293.6,293.6,466.2,466.2,466.2,813.1,813.1,813.1,1498.9,1498.9,1498.9,2161,2161,2161,3801.601,3801.601,3801.601,10.7,10.7,10.7,70.4,70.4,70.4,100,100,100,185.2,185.2,185.2,382.8,382.8,382.8,833.3,833.3,833.3,1168.1,1168.1,1168.1,1949.3,1949.3,1949.3,0.2,0.2,0.2,24.5,24.5,24.5,29.4,29.4,29.4,59.1,59.1,59.1,132,132,132,405.5,405.5,405.5,537.3,537.3,537.3,825.2,825.2,825.2,0.1,0.1,0.1,10.2,10.2,10.2,12.9,12.9,12.9,24.1,24.1,24.1,43.7,43.7,43.7,196.3,196.3,196.3,247.9,247.9,247.9,377.6,377.6,377.6,0.01,0.01,0.01,5.1,5.1,5.1,7.2,7.2,7.2,11.8,11.8,11.8,16.9,16.9,16.9,101.8,101.8,101.8,125.1,125.1,125.1,199.3,199.3,199.3,0.01,0.01,0.01,3,3,3,4.5,4.5,4.5,6.4,6.4,6.4,7.6,7.6,7.6,57,57,57,69,69,69,117.2,117.2,117.2,0.01,0.01,0.01,1.9,1.9,1.9,3.1,3.1,3.1,3.7,3.7,3.7,3.8,3.8,3.8,34.1,34.1,34.1,40.9,40.9,40.9,74.5,74.5,74.5,0.02,0.02,0.02,1.3,1.3,1.3,2.2,2.2,2.2,2.3,2.3,2.3,2.1,2.1,2.1,21.5,21.5,21.5,25.7,25.7,25.7,50.1,50.1,50.1,0.01,0.01,0.01,0.8,0.8,0.8,1.3,1.3,1.3,0.9,0.9,0.9,0.8,0.8,0.8,9.6,9.6,9.6,11.5,11.5,11.5,25.6,25.6,25.6
